Date,201711,201711,201712,201712,201801,201801,201802,201802,201803,201803,201804,201804,201805,201805,201806,201806,201807,201807,201808,201808,201809,201809,201810,201810,201811,201811
Kind,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도,단어,빈도
35,야권,3,구속영장,3,전역,3,부인,3,공개,3,고발,3,해결,4,경호,3,유서,4,긴급,4,병역,3,정상회담,3,세력,2
36,영장,3,현장,3,대표,3,서울,3,지사,3,태블릿,3,장교,4,고발,3,행동,4,박근혜,4,부동산,3,강경화,3,가정,2
37,인정,3,시작,3,지방선거,3,미래,3,출마,3,조종사,3,종업원,4,대화,3,수령,3,소득,4,위해,3,모든,3,아동,2
38,내외,3,여야,3,상보,3,북미,3,지방선거,3,사망,3,원산,4,형수,3,정책,3,징역,4,유은혜,3,박근혜,3,수당,2
39,태블릿,3,의원직,3,최저임금,3,대화,3,혐의,3,안희정,3,대북,3,기자회견,3,남북,3,취소,4,다시,3,사실,3,주도,2
40,정부,3,벌금,3,논란,3,추진,3,여야,3,구속영장,3,미군,3,사전투표,3,사찰,3,편지,4,만남,3,새벽,3,성장,2
41,도발,3,확정,3,출석,3,석방,3,불가,3,기각,3,한미,3,지방선거,3,김성태,3,성장,4,친서,3,원정,3,리선,2
42,신형,3,불가,3,반대파,3,법원,3,서훈,3,수사,3,한반도,3,가족,3,유족,3,한국인,3,방북,3,대응,3,효과,2
43,포항,3,예산,3,파일,3,판사,3,방문,3,증거,3,재판,3,평양,3,사과,3,피랍,3,의지,3,프랑스,3,강연재,2
44,의식,3,특검,3,남북,3,서울시장,3,자격,3,판단,3,방문,3,출구조사,3,공군,3,대응,3,구형,3,사립,3,파면,2
45,달라,3,시호,3,대화,3,통일부,3,민주,3,논란,3,중단,3,당선,3,혐의,3,이재명,3,외교부,3,부대,3,좌파,2
46,회복,3,최경환,3,사실,3,검토,3,이상은,3,트럼프,3,정치,3,책임,3,특활비,3,모두,3,외교,3,비준,3,개판,2
47,석방,3,주성영,3,확정,3,북한,3,진술,3,입장,3,병원,3,경찰,3,사업,3,수준,3,발표,3,이언주,3,김정숙,2
48,차량,3,운명,3,기자,3,평창,3,변화,3,부정,3,사건,3,의원,3,지원,3,감축,3,경제,3,수송기,3,여사,2
49,기습,3,박지원,3,일정,3,체류,3,인터뷰,3,선관위,3,특검,3,경제,3,광화문,3,부대,3,미국,3,조현오,2,낫다,2
