13,지원,19,세금,19,통화,30,미국,19,재건축,25,관세,23,침대,23,유세,25,집값,24,인상,23,신도시,28,분양,24,반도체,12
14,채용,18,일자리,18,대출,29,채용,18,미국,25,조양호,22,거래,22,전쟁,24,트럼프,24,차량,23,임대,26,규제,22,최대,12
15,고용,18,경제,18,최고,28,재건축,18,청년,25,전쟁,21,하락,22,하락,23,강남,24,상승,22,그린벨트,25,경기,22,주유소,12
16,경제,17,투자,17,서울,26,주택,18,한미,25,대출,21,코스피,22,분양,23,최대,24,무역,21,종부세,25,인하,21,주택,12
17,거래,17,검토,17,주택,25,집값,18,면제,24,노사,21,소득,22,강남,22,편의점,24,투자,21,인상,23,성장,21,고용,10
18,소득,17,급락,17,투자,24,철강,18,시장,24,주식,20,현대,21,최저임금,21,폭탄,22,삼성,21,매물,23,김동연,20,부동산,10
19,지진,17,해킹,17,부동산,23,서울,17,일자리,23,우려,19,라돈,20,삼성,21,중국,22,고용,21,발표,23,유류,20,투자,10
20,롯데,16,바게뜨,16,부담,23,대출,17,협상,23,분양,19,주택,19,은행,21,에어컨,22,최대,20,강남,21,최고,19,이상,9
21,비리,16,은행,16,투자자,23,롯데,17,경제,21,시장,18,투자,19,서울,20,전력,20,주택,19,투기,21,투자,19,증시,8
22,최고,16,통화,16,김동연,22,수출,16,주택,20,부동산,18,최고,19,중국,20,우려,19,자영,18,수도권,21,인상,19,물가,8
23,가계,16,투기,16,최대,20,강남,16,채용,20,공개,18,부동산,18,종부세,20,종부세,19,업자,18,최대,20,시장,19,증가,8
24,롱패딩,16,성장,15,투기,20,아파트,16,규제,18,사과,18,엘리엇,17,코스피,19,반도체,19,추가,18,무역,20,신도시,18,국내,8
25,사상,15,해외,15,폐쇄,20,경제,16,강남,18,조현아,18,압수수색,17,투자,19,미국,18,규제,18,전쟁,20,최대,18,중국,8
26,은행,15,선물,15,상승,18,경영,16,중국,18,수출,17,최저임금,17,해킹,18,수입,18,가구,17,세금,20,전쟁,18,거부,8
27,반도체,15,가격,15,아파트,17,폐쇄,16,추진,16,투자,17,최대,16,부담,17,부동산,18,검토,17,신규,20,상승,18,해외,8
28,조사,15,롯데,15,시장,17,가격,15,세금,16,하락,17,전세,15,폭탄,16,코스피,18,대책,17,중국,18,산업,17,대출,8
29,성장,15,부동산,14,우려,17,최고,15,최대,15,증가,16,물가,15,상승,16,카드,18,전기요금,17,거래,17,전망,17,성장,8
30,검찰,14,상승,14,코스닥,17,세계,15,합의,15,경제,16,현대차,15,소득,16,물가,18,시장,17,관세,17,최저,16,삼바,8
31,업계,14,국내,14,과세,17,위기,15,인수,15,코스피,16,금리,15,거래,16,주택,17,국민연금,17,투자,16,무역,16,주식,7
32,주거,14,최대,14,돌파,16,부실,15,세계,14,가격,16,우려,15,규제,15,시장,17,협상,16,혜택,15,우려,16,현대차,7
33,대책,13,세계,14,블록,16,비리,14,서울,14,일가,16,부담,15,최고,14,하락,17,가격,16,담합,15,거래,15,소비자,7
34,사장,13,최저임금,14,체인,16,통화,14,우려,14,조사,15,그룹,15,일자리,14,세계,17,금리,16,폭탄,15,전세,15,전쟁,7
35,매출,13,가계,13,작년,15,하락,14,금감원,14,금리,15,구본무,15,채용,14,전기,17,트럼프,16,분양,14,고용,15,더블,7
36,서울,13,산업,13,신규,14,우려,14,기업,14,합의,15,폭탄,14,김동연,14,내년,16,일자리,16,사업자,14,일자리,15,대책,7
37,부동산,13,아파트,13,수출,14,대우건설,14,운명,14,도세,14,일가,14,위기,14,보복,16,안전,16,경제,14,청약,15,전망,7
38,수출,13,기업,13,금리,14,관세,13,최저임금,13,은행,14,의혹,14,역대,14,투자,16,투기지역,16,트럼프,14,소비자,14,직영,7
39,과세,13,전망,13,코스피,14,금융,13,분양,13,환율,14,증가,14,회사,14,가격,15,쇼크,16,미국,13,위기,14,일자리,7
40,달러,13,서울,13,채용,14,작년,13,군산,13,매도,14,세금,14,반도체,13,금융,15,전쟁,15,등록,13,붕괴,13,분식회계,7
41,규제,12,광풍,12,비리,14,무역,13,공장,13,의혹,14,진에어,14,고용,13,추가,15,에어컨,15,국토부,13,마감,13,보상,6
42,코스피,12,직접,12,시세,14,의혹,12,지엠,13,고용,14,관세,13,진에어,13,걱정,15,문제,15,최고,13,다시,13,용산,6
43,강남,12,고용,12,발표,14,역대,12,예고,13,배당,14,주식,13,미국,12,수요,15,강남,14,확대,13,코스닥,13,급등,6
44,증가,12,물가,12,코인,14,호반,12,보복,13,교섭,14,조현민,13,보복,12,거래,15,코스피,14,미분,13,효과,12,가격,6
45,경찰,12,카드,12,새해,13,코스피,12,조선,13,현대차,13,수입,13,물가,12,대출,15,최고,14,후보,12,반등,12,지역,6
46,위기,12,청년,12,가격,13,사상,12,대책,13,김기식,13,기업,13,비상,12,대책,15,전기,14,가격,12,전문가,11,위기,6
47,종교인,12,임금,12,유세,13,문제,12,은행,12,금융,13,상승,13,수입,12,금리,15,대상,14,주민,12,매수,11,분양,6
48,집값,11,대기업,12,사상,12,폭락,12,희망,12,그룹,13,청약,13,수출,12,누진,15,관세,14,지역,12,기업,11,강남,6
49,금융,11,계좌,12,도세,12,이건희,12,청약,12,최고,13,중국,13,집코,12,대란,14,영업,14,추가,11,앵커,11,마감,6
